custom_year,custom_month,custom_day,custom_date,custom_user_id,custom_produit_id,custom_event_name,sales,quantity
year1,month1,day1,date1,user5370,produit85,event_name1,,
year1,month1,day1,date1,user5370,produit85,event_name1,,
year1,month1,day4,date4,user5389,produit85,event_name1,,
year1,month1,day8,date8,user5427,produit85,event_name1,,
year1,month1,day4,date4,user5430,produit85,event_name1,,
year1,month1,day4,date4,user5430,produit85,event_name1,,
year1,month1,day1,date1,user5456,produit85,event_name1,,
year1,month1,day1,date1,user5456,produit85,event_name1,,
year1,month1,day1,date1,user5475,produit85,event_name1,,
year1,month1,day6,date6,user5493,produit85,event_name1,,
year1,month1,day2,date2,user5513,produit85,event_name1,,
year1,month1,day2,date2,user5513,produit85,event_name1,,
year1,month1,day3,date3,user5513,produit85,event_name1,,
year1,month1,day3,date3,user5513,produit85,event_name1,,
year1,month1,day3,date3,user5513,produit85,event_name1,,
year1,month1,day6,date6,user5513,produit85,event_name1,,
year1,month1,day2,date2,user5552,produit85,event_name1,,
year1,month1,day6,date6,user5555,produit85,event_name1,,
year1,month1,day8,date8,user5563,produit85,event_name1,,
year1,month1,day2,date2,user5593,produit85,event_name1,,
year1,month1,day4,date4,user5601,produit85,event_name1,,
year1,month1,day5,date5,user5608,produit85,event_name1,,
year1,month1,day3,date3,user5632,produit85,event_name1,,
year1,month1,day2,date2,user5634,produit85,event_name1,,
year1,month1,day5,date5,user5635,produit85,event_name1,,
year1,month1,day7,date7,user5648,produit85,event_name1,,
year1,month1,day7,date7,user5648,produit85,event_name1,,
year1,month1,day2,date2,user5659,produit85,event_name1,,
year1,month1,day4,date4,user5686,produit85,event_name1,,
year1,month1,day3,date3,user5693,produit85,event_name1,,
year1,month1,day7,date7,user5728,produit85,event_name1,,
year1,month1,day7,date7,user5749,produit85,event_name1,,
year1,month1,day2,date2,user5752,produit85,event_name1,,
year1,month1,day2,date2,user5752,produit85,event_name1,,
year1,month1,day2,date2,user5770,produit85,event_name1,,
year1,month1,day3,date3,user5783,produit85,event_name1,,
year1,month1,day2,date2,user5795,produit85,event_name1,,
year1,month1,day2,date2,user5795,produit85,event_name1,,
year1,month1,day2,date2,user5836,produit85,event_name1,,
year1,month1,day7,date7,user5867,produit85,event_name1,,
year1,month1,day7,date7,user5867,produit85,event_name1,,
year1,month1,day7,date7,user5867,produit85,event_name1,,
year1,month1,day2,date2,user5886,produit85,event_name1,,
year1,month1,day4,date4,user5886,produit85,event_name1,,
year1,month1,day4,date4,user5888,produit85,event_name1,,
year1,month1,day4,date4,user5890,produit85,event_name1,,
year1,month1,day8,date8,user5948,produit85,event_name1,,
year1,month1,day4,date4,user5950,produit85,event_name1,,
year1,month1,day4,date4,user5973,produit85,event_name1,,
year1,month1,day6,date6,user5991,produit85,event_name1,,
year1,month1,day4,date4,user5995,produit85,event_name1,,
year1,month1,day4,date4,user5995,produit85,event_name1,,
year1,month1,day4,date4,user5995,produit85,event_name1,,
year1,month1,day4,date4,user5995,produit85,event_name1,,
year1,month1,day6,date6,user6002,produit85,event_name1,,
year1,month1,day5,date5,user6065,produit85,event_name1,,
year1,month1,day4,date4,user6115,produit85,event_name1,,
year1,month1,day4,date4,user6151,produit85,event_name1,,
year1,month1,day3,date3,user6178,produit85,event_name1,,
year1,month1,day3,date3,user6178,produit85,event_name1,,
year1,month1,day7,date7,user6180,produit85,event_name1,,
year1,month1,day6,date6,user6197,produit85,event_name1,,
year1,month1,day2,date2,user6219,produit85,event_name1,,
year1,month1,day8,date8,user6257,produit85,event_name1,,
year1,month1,day3,date3,user6288,produit85,event_name1,,
year1,month1,day3,date3,user6288,produit85,event_name1,,
year1,month1,day6,date6,user6332,produit85,event_name1,,
year1,month1,day1,date1,user6346,produit85,event_name1,,
year1,month1,day1,date1,user6346,produit85,event_name1,,
year1,month1,day1,date1,user6363,produit85,event_name1,,
year1,month1,day1,date1,user6363,produit85,event_name1,,
year1,month1,day4,date4,user6385,produit85,event_name1,,
year1,month1,day4,date4,user6385,produit85,event_name1,,
year1,month1,day4,date4,user6385,produit85,event_name1,,
year1,month1,day4,date4,user6392,produit85,event_name1,,
year1,month1,day3,date3,user6421,produit85,event_name1,,
year1,month1,day5,date5,user6422,produit85,event_name1,,
year1,month1,day7,date7,user6455,produit85,event_name1,,
year1,month1,day2,date2,user6461,produit85,event_name1,,
year1,month1,day3,date3,user6461,produit85,event_name1,,
year1,month1,day8,date8,user6461,produit85,event_name1,,
year1,month1,day2,date2,user6467,produit85,event_name1,,
year1,month1,day1,date1,user6469,produit85,event_name1,,
year1,month1,day3,date3,user6596,produit85,event_name1,,
year1,month1,day7,date7,user6610,produit85,event_name1,,
year1,month1,day7,date7,user6610,produit85,event_name1,,
year1,month1,day3,date3,user6661,produit85,event_name1,,
year1,month1,day5,date5,user6682,produit85,event_name1,,
year1,month1,day5,date5,user6701,produit85,event_name1,,
year1,month1,day8,date8,user6715,produit85,event_name1,,
year1,month1,day2,date2,user6818,produit85,event_name1,,
year1,month1,day7,date7,user6828,produit85,event_name1,,
year1,month1,day6,date6,user6834,produit85,event_name1,,
year1,month1,day7,date7,user6882,produit85,event_name1,,
year1,month1,day3,date3,user6899,produit85,event_name1,,
year1,month1,day1,date1,user6918,produit85,event_name1,,
year1,month1,day4,date4,user6989,produit85,event_name1,,
year1,month1,day7,date7,user6989,produit85,event_name1,,
year1,month1,day3,date3,user7013,produit85,event_name1,,
year1,month1,day3,date3,user7066,produit85,event_name1,,
year1,month1,day4,date4,user7074,produit85,event_name1,,
year1,month1,day4,date4,user7074,produit85,event_name1,,
year1,month1,day4,date4,user7076,produit85,event_name1,,
year1,month1,day4,date4,user7086,produit85,event_name1,,
year1,month1,day3,date3,user7089,produit85,event_name1,,
year1,month1,day1,date1,user7123,produit85,event_name1,,
year1,month1,day1,date1,user7162,produit85,event_name1,,
year1,month1,day5,date5,user7186,produit85,event_name1,,
year1,month1,day2,date2,user7197,produit85,event_name1,,
year1,month1,day3,date3,user7198,produit85,event_name1,,
year1,month1,day3,date3,user7198,produit85,event_name1,,
year1,month1,day1,date1,user7203,produit85,event_name1,,
year1,month1,day4,date4,user7239,produit85,event_name1,,
year1,month1,day6,date6,user7259,produit85,event_name1,,
year1,month1,day4,date4,user7289,produit85,event_name1,,
year1,month1,day7,date7,user7312,produit85,event_name1,,
year1,month1,day7,date7,user7377,produit85,event_name1,,
year1,month1,day1,date1,user7422,produit85,event_name1,,
year1,month1,day6,date6,user7471,produit85,event_name1,,
year1,month1,day3,date3,user7487,produit85,event_name1,,
year1,month1,day6,date6,user7495,produit85,event_name1,,
year1,month1,day6,date6,user7495,produit85,event_name1,,
year1,month1,day3,date3,user7542,produit85,event_name1,,
year1,month1,day7,date7,user7574,produit85,event_name1,,
year1,month1,day6,date6,user7576,produit85,event_name1,,
year1,month1,day3,date3,user7616,produit85,event_name1,,
year1,month1,day5,date5,user7616,produit85,event_name1,,
year1,month1,day5,date5,user7616,produit85,event_name1,,
year1,month1,day6,date6,user7617,produit85,event_name1,,
year1,month1,day4,date4,user7645,produit85,event_name1,,
year1,month1,day3,date3,user7652,produit85,event_name1,,
year1,month1,day2,date2,user7667,produit85,event_name1,,
year1,month1,day3,date3,user7681,produit85,event_name1,,
year1,month1,day2,date2,user7759,produit85,event_name1,,
year1,month1,day3,date3,user7781,produit85,event_name1,,
year1,month1,day3,date3,user7781,produit85,event_name1,,
year1,month1,day6,date6,user7782,produit85,event_name1,,
year1,month1,day6,date6,user7782,produit85,event_name1,,
year1,month1,day5,date5,user7807,produit85,event_name1,,
year1,month1,day5,date5,user7807,produit85,event_name1,,
year1,month1,day5,date5,user7807,produit85,event_name1,,
year1,month1,day5,date5,user7807,produit85,event_name1,,
year1,month1,day3,date3,user7820,produit85,event_name1,,
year1,month1,day3,date3,user7820,produit85,event_name1,,
year1,month1,day3,date3,user7820,produit85,event_name1,,
year1,month1,day4,date4,user7820,produit85,event_name1,,
year1,month1,day1,date1,user7855,produit85,event_name1,,
year1,month1,day6,date6,user7875,produit85,event_name1,,
year1,month1,day6,date6,user7875,produit85,event_name1,,
year1,month1,day1,date1,user7881,produit85,event_name1,,
year1,month1,day1,date1,user7923,produit85,event_name1,,
year1,month1,day5,date5,user7925,produit85,event_name1,,
year1,month1,day3,date3,user7927,produit85,event_name1,,
year1,month1,day7,date7,user7929,produit85,event_name1,,
year1,month1,day2,date2,user7976,produit85,event_name1,,
year1,month1,day6,date6,user7996,produit85,event_name1,,
year1,month1,day2,date2,user8009,produit85,event_name1,,
year1,month1,day5,date5,user8014,produit85,event_name1,,
year1,month1,day4,date4,user8030,produit85,event_name1,,
year1,month1,day1,date1,user8058,produit85,event_name1,,
year1,month1,day7,date7,user8078,produit85,event_name1,,
year1,month1,day1,date1,user8080,produit85,event_name1,,
year1,month1,day2,date2,user8094,produit85,event_name1,,
year1,month1,day2,date2,user8094,produit85,event_name1,,
year1,month1,day7,date7,user8094,produit85,event_name1,,
year1,month1,day4,date4,user8097,produit85,event_name1,,
year1,month1,day3,date3,user8107,produit85,event_name1,,
year1,month1,day7,date7,user8112,produit85,event_name1,,
year1,month1,day6,date6,user8124,produit85,event_name1,,
year1,month1,day6,date6,user8124,produit85,event_name1,,
year1,month1,day7,date7,user8161,produit85,event_name1,,
year1,month1,day2,date2,user8173,produit85,event_name1,,
year1,month1,day2,date2,user8206,produit85,event_name1,,
year1,month1,day4,date4,user8257,produit85,event_name1,,
year1,month1,day5,date5,user8262,produit85,event_name1,,
year1,month1,day5,date5,user8262,produit85,event_name1,,
year1,month1,day4,date4,user8280,produit85,event_name1,,
year1,month1,day5,date5,user8281,produit85,event_name1,,
year1,month1,day5,date5,user8281,produit85,event_name1,,
year1,month1,day5,date5,user8281,produit85,event_name1,,
year1,month1,day5,date5,user8281,produit85,event_name1,,
year1,month1,day4,date4,user8286,produit85,event_name1,,
year1,month1,day7,date7,user8385,produit85,event_name1,,
year1,month1,day6,date6,user8388,produit85,event_name1,,
year1,month1,day8,date8,user8411,produit85,event_name1,,
year1,month1,day3,date3,user8447,produit85,event_name1,,
year1,month1,day1,date1,user8486,produit85,event_name1,,
year1,month1,day7,date7,user8495,produit85,event_name1,,
year1,month1,day6,date6,user8521,produit85,event_name1,,
year1,month1,day6,date6,user8521,produit85,event_name1,,
year1,month1,day8,date8,user8529,produit85,event_name1,,
year1,month1,day8,date8,user8543,produit85,event_name1,,
year1,month1,day8,date8,user8543,produit85,event_name1,,
year1,month1,day8,date8,user8543,produit85,event_name1,,
year1,month1,day8,date8,user8543,produit85,event_name1,,
year1,month1,day3,date3,user8546,produit85,event_name1,,
year1,month1,day4,date4,user8558,produit85,event_name1,,
year1,month1,day7,date7,user8570,produit85,event_name1,,
year1,month1,day1,date1,user59,produit86,event_name1,,
year1,month1,day6,date6,user76,produit86,event_name1,,
year1,month1,day1,date1,user144,produit86,event_name1,,
year1,month1,day8,date8,user282,produit86,event_name1,,
year1,month1,day6,date6,user359,produit86,event_name1,,
year1,month1,day8,date8,user422,produit86,event_name1,,
year1,month1,day7,date7,user438,produit86,event_name1,,
year1,month1,day7,date7,user490,produit86,event_name1,,
year1,month1,day7,date7,user586,produit86,event_name1,,
year1,month1,day6,date6,user604,produit86,event_name1,,
year1,month1,day6,date6,user643,produit86,event_name1,,
year1,month1,day3,date3,user713,produit86,event_name1,,
year1,month1,day7,date7,user858,produit86,event_name1,,
year1,month1,day7,date7,user861,produit86,event_name1,,
year1,month1,day4,date4,user873,produit86,event_name1,,
year1,month1,day2,date2,user905,produit86,event_name1,,
year1,month1,day6,date6,user946,produit86,event_name1,,
year1,month1,day8,date8,user985,produit86,event_name1,,
year1,month1,day5,date5,user999,produit86,event_name1,,
year1,month1,day7,date7,user1042,produit86,event_name1,,
year1,month1,day8,date8,user1336,produit86,event_name1,,
year1,month1,day1,date1,user1423,produit86,event_name1,,
year1,month1,day7,date7,user1424,produit86,event_name1,,
year1,month1,day2,date2,user1431,produit86,event_name1,,
year1,month1,day3,date3,user1444,produit86,event_name1,,
year1,month1,day5,date5,user1502,produit86,event_name1,,
year1,month1,day8,date8,user1642,produit86,event_name1,,
year1,month1,day3,date3,user1645,produit86,event_name1,,
year1,month1,day1,date1,user1652,produit86,event_name1,,
year1,month1,day4,date4,user1723,produit86,event_name1,,
year1,month1,day5,date5,user1765,produit86,event_name1,,
year1,month1,day3,date3,user1785,produit86,event_name1,,
year1,month1,day5,date5,user1826,produit86,event_name1,,
year1,month1,day8,date8,user1876,produit86,event_name1,,
year1,month1,day6,date6,user2139,produit86,event_name1,,
year1,month1,day3,date3,user2340,produit86,event_name1,,
year1,month1,day4,date4,user2341,produit86,event_name1,,
year1,month1,day2,date2,user2366,produit86,event_name1,,
year1,month1,day5,date5,user2370,produit86,event_name1,,
year1,month1,day4,date4,user2484,produit86,event_name1,,
year1,month1,day5,date5,user2706,produit86,event_name1,,
year1,month1,day1,date1,user2776,produit86,event_name1,,
year1,month1,day3,date3,user2833,produit86,event_name1,,
year1,month1,day2,date2,user2864,produit86,event_name1,,
year1,month1,day6,date6,user3091,produit86,event_name1,,
year1,month1,day7,date7,user3319,produit86,event_name1,,
year1,month1,day4,date4,user3338,produit86,event_name1,,
year1,month1,day4,date4,user3361,produit86,event_name1,,
year1,month1,day4,date4,user3402,produit86,event_name1,,
year1,month1,day5,date5,user3404,produit86,event_name1,,
year1,month1,day7,date7,user3466,produit86,event_name1,,
year1,month1,day1,date1,user3501,produit86,event_name1,,
year1,month1,day1,date1,user3644,produit86,event_name1,,
year1,month1,day7,date7,user3867,produit86,event_name1,,
year1,month1,day2,date2,user3986,produit86,event_name1,,
year1,month1,day7,date7,user4027,produit86,event_name1,,
year1,month1,day6,date6,user4105,produit86,event_name1,,
year1,month1,day5,date5,user4113,produit86,event_name1,,
year1,month1,day7,date7,user4175,produit86,event_name1,,
year1,month1,day3,date3,user4221,produit86,event_name1,,
year1,month1,day2,date2,user4259,produit86,event_name1,,
year1,month1,day1,date1,user4293,produit86,event_name1,,
year1,month1,day1,date1,user4318,produit86,event_name1,,
year1,month1,day7,date7,user4344,produit86,event_name1,,
year1,month1,day7,date7,user4425,produit86,event_name1,,
year1,month1,day5,date5,user4669,produit86,event_name1,,
year1,month1,day1,date1,user4693,produit86,event_name1,,
year1,month1,day5,date5,user4711,produit86,event_name1,,
year1,month1,day7,date7,user4734,produit86,event_name1,,
year1,month1,day6,date6,user4791,produit86,event_name1,,
year1,month1,day4,date4,user4831,produit86,event_name1,,
year1,month1,day4,date4,user4895,produit86,event_name1,,
year1,month1,day8,date8,user4946,produit86,event_name1,,
year1,month1,day3,date3,user5033,produit86,event_name1,,
year1,month1,day8,date8,user5044,produit86,event_name1,,
